sensor_id,timestamp,pm2_5,pm10,so2,no2,health_environment
3,2025-03-30T14:47:25.363316,139.18,203.99,166.49,478.79,unhealthy
3,2025-03-30T14:47:26.364316,182.42,472.91,138.78,100.23,unhealthy
3,2025-03-30T14:47:27.365317,125.02,95.54,23.24,245.56,moderate
3,2025-03-30T14:47:28.366154,162.92,336.25,95.63,247.86,unhealthy
3,2025-03-30T14:47:29.367084,48.41,230.01,206.06,410.96,unhealthy
3,2025-03-30T14:47:30.368026,210.34,483.78,8.34,10.97,unhealthy
3,2025-03-30T14:47:31.369166,43.57,251.59,216.26,429.74,unhealthy
3,2025-03-30T14:47:32.369910,44.65,389.14,151.29,249.63,unhealthy
3,2025-03-30T14:47:33.370510,50.28,305.51,29.66,245.76,moderate
3,2025-03-30T14:47:34.370975,60.1,380.18,152.36,275.56,unhealthy
3,2025-03-30T14:47:35.371845,8.0,342.98,249.77,171.51,unhealthy
3,2025-03-30T14:47:36.372331,63.23,321.28,260.63,329.37,unhealthy
3,2025-03-30T14:47:37.372879,2.59,335.98,158.52,482.0,unhealthy
3,2025-03-30T14:47:38.373796,207.12,428.15,177.31,241.37,unhealthy
3,2025-03-30T14:47:39.374669,244.4,425.1,18.63,351.45,unhealthy
3,2025-03-30T14:47:40.375194,186.6,384.42,255.09,49.33,unhealthy
3,2025-03-30T14:47:41.375785,42.92,459.29,121.43,248.68,unhealthy
3,2025-03-30T14:47:42.376120,112.53,92.19,64.02,252.09,unhealthy
3,2025-03-30T14:47:43.377190,238.23,470.96,29.32,132.55,unhealthy
3,2025-03-30T14:47:44.377751,36.49,8.66,23.97,4.46,good
3,2025-03-30T14:47:45.378694,173.97,416.03,171.96,43.88,unhealthy
3,2025-03-30T14:47:46.379900,91.35,208.33,242.46,252.52,unhealthy
3,2025-03-30T14:47:47.380876,101.21,373.28,154.44,449.35,unhealthy
3,2025-03-30T14:47:48.381823,80.63,177.62,53.38,246.52,moderate
3,2025-03-30T14:47:49.382483,132.79,484.61,299.61,53.4,unhealthy
3,2025-03-30T14:47:50.383103,152.25,417.53,230.7,474.96,unhealthy
3,2025-03-30T14:47:51.383775,217.41,67.39,138.66,481.69,unhealthy
3,2025-03-30T14:47:52.385251,197.35,67.03,228.43,176.77,unhealthy
3,2025-03-30T14:47:53.385375,208.88,444.35,214.13,251.62,unhealthy
3,2025-03-30T14:47:54.385875,198.57,439.55,288.44,458.16,unhealthy
3,2025-03-30T14:47:55.386785,247.9,424.9,69.81,247.04,unhealthy
3,2025-03-30T14:47:56.388196,206.93,236.94,131.63,26.84,unhealthy
3,2025-03-30T14:47:57.388703,5.38,394.65,2.07,265.63,unhealthy
3,2025-03-30T14:47:58.389401,154.48,446.39,82.68,247.45,unhealthy
3,2025-03-30T14:47:59.390375,47.31,331.76,139.67,13.5,unhealthy
3,2025-03-30T14:48:00.390955,172.52,378.63,127.18,248.86,unhealthy
3,2025-03-30T14:48:01.392108,121.04,445.94,162.81,290.52,unhealthy
3,2025-03-30T14:48:02.392730,179.13,437.7,31.55,227.07,unhealthy
3,2025-03-30T14:48:03.393204,133.54,401.3,58.99,246.7,unhealthy
3,2025-03-30T14:48:04.393890,240.86,374.3,226.05,135.42,unhealthy
3,2025-03-30T14:48:05.394464,92.57,364.18,173.51,185.8,unhealthy
3,2025-03-30T14:48:06.395222,128.45,337.65,42.38,3.8,unhealthy
3,2025-03-30T14:48:07.396206,88.77,377.29,276.64,65.06,unhealthy
3,2025-03-30T14:48:08.396907,232.18,483.2,284.76,232.14,unhealthy
3,2025-03-30T14:48:09.397844,150.37,457.16,8.43,279.22,unhealthy
3,2025-03-30T14:48:10.398604,205.85,51.89,250.48,244.14,unhealthy
3,2025-03-30T14:48:11.399308,91.92,399.15,23.6,422.52,unhealthy
3,2025-03-30T14:48:12.399978,181.77,368.68,69.53,319.07,unhealthy
3,2025-03-30T14:48:13.400643,179.65,80.28,132.3,146.8,unhealthy
3,2025-03-30T14:48:14.401210,4.18,148.15,44.89,421.52,moderate
3,2025-03-30T14:48:15.402339,164.75,164.38,177.9,482.25,unhealthy
3,2025-03-30T14:48:16.403005,74.89,397.28,223.55,456.24,unhealthy
3,2025-03-30T14:48:17.403759,131.97,350.97,11.06,244.32,unhealthy
3,2025-03-30T14:48:18.404520,28.38,226.49,98.61,103.35,moderate
3,2025-03-30T14:48:19.405030,191.53,373.79,215.2,79.3,unhealthy
3,2025-03-30T14:48:20.405778,224.09,415.48,123.79,248.75,unhealthy
3,2025-03-30T14:48:21.406281,35.92,225.0,9.78,186.58,moderate
3,2025-03-30T14:48:22.407043,50.74,11.54,46.33,283.41,moderate
3,2025-03-30T14:48:23.407714,148.74,239.97,142.42,479.94,unhealthy
3,2025-03-30T14:48:24.408478,5.16,479.06,240.78,252.47,unhealthy
3,2025-03-30T14:48:25.409344,63.28,274.51,27.24,13.51,moderate
3,2025-03-30T14:48:26.409882,168.76,433.96,83.93,82.35,unhealthy
3,2025-03-30T14:48:27.410372,236.31,141.9,293.99,254.16,unhealthy
3,2025-03-30T14:48:28.411342,89.15,452.92,271.45,438.09,unhealthy
3,2025-03-30T14:48:29.412194,73.69,437.28,239.4,252.43,unhealthy
3,2025-03-30T14:48:30.413305,224.72,118.15,233.7,252.25,unhealthy
3,2025-03-30T14:48:31.414222,209.75,85.53,138.42,174.0,unhealthy
3,2025-03-30T14:48:32.414871,54.43,190.25,148.05,28.6,unhealthy
3,2025-03-30T14:48:33.415898,240.26,411.46,250.21,252.77,unhealthy
3,2025-03-30T14:48:34.416647,90.59,408.51,156.21,440.26,unhealthy
3,2025-03-30T14:48:35.417441,69.46,163.13,120.19,248.64,unhealthy
3,2025-03-30T14:48:36.417760,173.22,311.46,87.71,102.0,unhealthy
3,2025-03-30T14:48:37.418241,134.9,154.14,69.3,155.22,unhealthy
3,2025-03-30T14:48:38.418995,48.49,283.43,256.15,252.96,unhealthy
3,2025-03-30T14:48:39.419793,107.92,314.63,153.08,249.68,unhealthy
3,2025-03-30T14:48:40.421071,8.14,468.15,237.64,252.37,unhealthy
3,2025-03-30T14:48:41.421808,34.55,490.5,94.64,308.72,unhealthy
3,2025-03-30T14:48:42.422564,56.82,19.87,76.93,491.18,moderate
3,2025-03-30T14:48:43.423425,81.14,31.6,124.58,248.78,moderate
3,2025-03-30T14:48:44.424158,53.99,145.81,51.51,82.04,good
3,2025-03-30T14:48:45.424883,217.09,365.35,34.46,245.92,unhealthy
3,2025-03-30T14:48:46.425436,46.19,442.29,81.73,247.42,moderate
3,2025-03-30T14:48:47.426160,219.82,320.63,110.09,248.32,unhealthy
3,2025-03-30T14:48:48.426778,68.74,459.6,296.7,55.7,unhealthy
3,2025-03-30T14:48:49.427393,209.87,466.35,156.83,206.81,unhealthy
3,2025-03-30T14:48:50.427873,67.3,142.64,111.38,78.04,moderate
3,2025-03-30T14:48:51.428795,97.06,387.5,195.82,11.35,unhealthy
3,2025-03-30T14:48:52.429370,68.16,407.29,65.93,246.92,moderate
3,2025-03-30T14:48:53.430072,237.95,437.88,21.63,270.11,unhealthy
3,2025-03-30T14:48:54.430539,41.67,7.42,179.09,426.66,unhealthy
3,2025-03-30T14:48:55.431541,175.99,488.91,193.96,276.35,unhealthy
3,2025-03-30T14:48:56.432434,193.52,285.98,220.86,443.95,unhealthy
3,2025-03-30T14:48:57.433143,150.64,395.49,0.45,81.96,unhealthy
3,2025-03-30T14:48:58.433899,118.7,313.66,144.16,298.21,unhealthy
3,2025-03-30T14:48:59.434394,147.26,350.87,162.35,250.57,unhealthy
3,2025-03-30T14:49:00.435317,115.47,60.62,140.25,464.04,unhealthy
3,2025-03-30T14:49:01.436226,22.87,330.06,93.79,247.8,moderate
3,2025-03-30T14:49:02.436741,135.52,354.96,27.5,245.69,unhealthy
3,2025-03-30T14:49:03.437654,172.98,312.05,22.04,491.79,unhealthy
3,2025-03-30T14:49:04.438372,76.65,499.54,139.6,261.95,unhealthy
3,2025-03-30T14:49:05.439176,28.16,301.32,138.08,130.93,unhealthy
3,2025-03-30T14:49:06.439643,218.83,376.18,165.74,38.78,unhealthy
3,2025-03-30T14:49:07.440364,227.13,5.53,68.39,183.95,moderate
3,2025-03-30T14:49:08.441330,1.62,87.47,187.89,391.18,unhealthy
3,2025-03-30T14:49:09.441949,69.62,10.68,242.15,459.09,unhealthy
3,2025-03-30T14:49:10.442974,217.25,38.21,11.91,306.01,unhealthy
3,2025-03-30T14:49:11.443491,152.88,109.2,249.54,252.75,unhealthy
3,2025-03-30T14:49:12.444270,45.1,457.22,131.05,101.12,unhealthy
3,2025-03-30T14:49:13.444958,10.41,188.52,46.95,297.44,unhealthy
3,2025-03-30T14:49:14.445354,109.73,119.2,101.05,219.14,unhealthy
3,2025-03-30T14:49:15.445870,229.74,142.95,5.82,481.12,unhealthy
3,2025-03-30T14:49:16.446121,39.41,200.49,120.83,13.44,unhealthy
3,2025-03-30T14:49:17.446775,41.59,285.34,97.65,72.4,moderate
3,2025-03-30T14:49:18.447361,126.11,284.84,202.1,35.83,unhealthy
3,2025-03-30T14:49:19.448029,223.4,461.83,277.27,158.29,unhealthy
3,2025-03-30T14:49:20.449231,224.76,54.32,253.65,252.88,unhealthy
3,2025-03-30T14:49:21.450466,214.55,51.44,203.12,397.78,unhealthy
3,2025-03-30T14:49:22.451168,34.52,386.42,185.42,250.71,unhealthy
3,2025-03-30T14:49:23.451831,153.69,284.19,251.07,102.43,unhealthy
3,2025-03-30T14:49:24.452698,246.58,304.73,296.15,254.23,unhealthy
3,2025-03-30T14:49:25.453251,15.99,71.19,188.86,297.85,unhealthy
3,2025-03-30T14:49:26.453721,247.68,118.3,227.7,286.51,unhealthy
3,2025-03-30T14:49:27.454160,184.55,255.94,297.46,269.7,unhealthy
3,2025-03-30T14:49:28.454610,36.37,209.23,165.67,99.67,unhealthy
3,2025-03-30T14:49:29.455157,57.4,451.4,203.91,251.3,unhealthy
3,2025-03-30T14:49:30.455645,48.25,161.13,12.76,245.23,moderate
3,2025-03-30T14:49:31.456114,105.84,254.15,167.06,250.13,unhealthy
3,2025-03-30T14:49:32.456803,133.18,245.09,58.38,470.24,unhealthy
3,2025-03-30T14:49:33.457475,95.02,432.15,157.6,213.06,unhealthy
3,2025-03-30T14:49:34.458191,69.07,474.25,98.8,135.46,moderate
3,2025-03-30T14:49:35.459198,90.59,231.99,67.52,332.65,unhealthy
3,2025-03-30T14:49:36.460179,10.69,314.11,33.39,153.59,moderate
3,2025-03-30T14:49:37.461130,230.25,154.16,140.4,249.28,unhealthy
3,2025-03-30T14:49:38.461723,123.25,381.81,225.35,135.89,unhealthy
3,2025-03-30T14:49:39.462203,222.15,417.8,206.51,44.91,unhealthy
3,2025-03-30T14:49:40.463209,78.53,166.1,155.94,498.5,unhealthy
3,2025-03-30T14:49:41.464071,109.43,89.01,270.49,279.83,unhealthy
3,2025-03-30T14:49:42.465015,15.95,319.64,196.42,383.39,unhealthy
3,2025-03-30T14:49:43.465545,225.64,127.72,255.43,493.54,unhealthy
3,2025-03-30T14:49:44.466139,30.58,279.96,181.61,452.71,unhealthy
3,2025-03-30T14:49:45.466856,139.56,86.71,223.27,223.66,unhealthy
3,2025-03-30T14:49:46.467460,137.53,51.55,205.13,276.14,unhealthy
3,2025-03-30T14:49:47.468302,101.71,489.96,275.54,382.82,unhealthy
3,2025-03-30T14:49:48.469333,53.2,87.32,13.77,327.38,moderate
3,2025-03-30T14:49:49.470324,0.1,200.09,252.34,384.35,unhealthy
3,2025-03-30T14:49:50.471334,12.37,309.56,63.04,246.82,moderate
3,2025-03-30T14:49:51.471830,18.75,313.7,267.24,233.9,unhealthy
3,2025-03-30T14:49:52.472279,40.28,490.15,214.16,451.81,unhealthy
3,2025-03-30T14:49:53.473107,39.33,251.96,31.92,142.19,moderate
3,2025-03-30T14:49:54.473864,125.31,421.83,46.61,198.13,unhealthy
3,2025-03-30T14:49:55.474724,117.49,27.92,66.08,244.46,unhealthy
3,2025-03-30T14:49:56.475227,24.58,403.4,241.41,29.86,unhealthy
3,2025-03-30T14:49:57.475689,27.71,50.96,252.54,436.62,unhealthy
3,2025-03-30T14:49:58.476362,48.85,223.48,283.32,117.74,unhealthy
3,2025-03-30T14:49:59.477137,248.7,423.33,198.93,452.94,unhealthy
3,2025-03-30T14:50:00.477942,1.47,65.42,66.82,390.63,moderate
3,2025-03-30T14:50:01.478678,201.06,123.08,177.23,250.45,unhealthy
3,2025-03-30T14:50:02.479356,3.41,427.39,74.62,392.91,unhealthy
3,2025-03-30T14:50:03.480191,217.34,432.67,43.4,135.46,unhealthy
3,2025-03-30T14:50:04.481059,194.12,18.4,75.3,96.08,moderate
3,2025-03-30T14:50:05.481568,142.13,194.95,56.97,239.91,unhealthy
3,2025-03-30T14:50:06.482518,56.78,243.18,205.31,59.67,unhealthy
3,2025-03-30T14:50:07.483748,223.14,121.48,168.06,476.93,unhealthy
3,2025-03-30T14:50:08.484709,94.73,254.33,117.64,248.56,unhealthy
3,2025-03-30T14:50:09.485506,184.4,69.76,101.61,247.6,unhealthy
3,2025-03-30T14:50:10.486208,64.36,463.81,127.61,7.25,unhealthy
3,2025-03-30T14:50:11.486750,125.69,113.88,226.99,201.29,unhealthy
3,2025-03-30T14:50:12.487228,214.41,330.27,294.33,471.08,unhealthy
3,2025-03-30T14:50:13.488012,110.88,414.25,140.38,328.19,unhealthy
3,2025-03-30T14:50:14.489008,195.7,299.58,259.9,258.65,unhealthy
3,2025-03-30T14:50:15.489558,16.85,197.56,202.81,99.25,unhealthy
3,2025-03-30T14:50:16.490368,115.8,231.16,270.1,253.4,unhealthy
3,2025-03-30T14:50:17.491077,11.17,394.12,190.33,326.7,unhealthy
3,2025-03-30T14:50:18.491727,207.95,452.29,260.52,289.13,unhealthy
3,2025-03-30T14:50:19.492331,132.77,48.35,272.7,352.51,unhealthy
3,2025-03-30T14:50:20.492791,92.84,9.05,176.21,133.57,moderate
3,2025-03-30T14:50:21.493757,138.75,179.87,48.67,382.08,unhealthy
3,2025-03-30T14:50:22.494449,82.1,334.88,246.05,252.64,unhealthy
3,2025-03-30T14:50:23.495047,113.36,454.43,87.14,174.55,unhealthy
3,2025-03-30T14:50:24.495664,10.77,77.98,78.0,190.95,good
3,2025-03-30T14:50:25.496560,17.1,452.24,30.51,346.1,unhealthy
3,2025-03-30T14:50:26.497087,66.82,395.75,80.66,36.53,moderate
3,2025-03-30T14:50:27.497641,187.39,418.58,256.94,252.98,unhealthy
3,2025-03-30T14:50:28.498252,181.21,235.03,158.33,284.73,unhealthy
3,2025-03-30T14:50:29.498827,77.1,269.9,216.35,336.17,unhealthy
3,2025-03-30T14:50:30.499276,90.35,223.74,109.79,129.35,unhealthy
3,2025-03-30T14:50:31.499889,243.03,328.44,236.49,143.99,unhealthy
3,2025-03-30T14:50:32.500523,26.39,12.88,55.61,341.14,moderate
3,2025-03-30T14:50:33.501015,135.22,266.24,129.81,248.95,unhealthy
3,2025-03-30T14:50:34.501431,107.91,477.71,181.72,250.59,unhealthy
3,2025-03-30T14:50:35.502099,137.84,318.1,195.65,61.61,unhealthy
3,2025-03-30T14:50:36.502820,32.8,422.38,154.31,390.36,unhealthy
3,2025-03-30T14:50:37.503173,8.79,318.2,99.87,247.99,moderate
3,2025-03-30T14:50:38.503870,102.98,246.18,293.92,242.91,unhealthy
3,2025-03-30T14:50:39.504588,232.74,154.09,160.48,68.34,unhealthy
3,2025-03-30T14:50:40.505161,114.57,356.46,291.65,33.22,unhealthy
3,2025-03-30T14:50:41.505842,128.39,395.77,185.86,164.87,unhealthy
3,2025-03-30T14:50:42.506402,200.74,133.98,137.3,249.18,unhealthy
3,2025-03-30T14:50:43.507186,242.3,167.51,273.79,484.04,unhealthy
3,2025-03-30T14:50:44.507752,236.06,185.37,92.56,247.76,unhealthy
3,2025-03-30T14:50:45.508354,26.03,238.68,273.64,298.71,unhealthy
3,2025-03-30T14:50:46.509037,65.52,454.53,104.71,363.86,unhealthy
3,2025-03-30T14:50:47.509882,59.85,476.98,29.26,26.28,moderate
3,2025-03-30T14:50:48.510782,22.66,489.38,153.72,249.7,unhealthy
3,2025-03-30T14:50:49.511683,5.44,295.48,261.55,16.37,unhealthy
3,2025-03-30T14:50:50.512211,59.74,222.82,277.38,253.63,unhealthy
3,2025-03-30T14:50:51.512711,82.43,336.1,62.27,139.33,moderate
3,2025-03-30T14:50:52.513507,90.09,161.2,54.23,210.51,unhealthy
3,2025-03-30T14:50:53.514037,174.34,429.07,32.48,270.52,unhealthy
3,2025-03-30T14:50:54.514703,187.94,12.48,172.57,250.3,unhealthy
3,2025-03-30T14:50:55.515397,100.17,42.92,182.59,175.82,unhealthy
3,2025-03-30T14:50:56.516122,111.85,86.92,13.91,371.24,unhealthy
3,2025-03-30T14:50:57.516792,230.96,80.13,49.52,402.94,unhealthy
3,2025-03-30T14:50:58.517498,205.73,114.47,124.83,248.79,unhealthy
3,2025-03-30T14:50:59.518294,173.99,248.83,124.57,157.13,unhealthy
3,2025-03-30T14:51:00.519170,9.97,385.44,285.41,89.68,unhealthy
3,2025-03-30T14:51:01.519811,191.24,47.44,45.8,234.25,unhealthy
3,2025-03-30T14:51:02.520578,214.13,173.8,132.22,416.69,unhealthy
3,2025-03-30T14:51:03.521398,205.02,266.78,135.39,249.12,unhealthy
3,2025-03-30T14:51:04.522212,29.58,496.38,287.92,253.97,unhealthy
3,2025-03-30T14:51:05.522638,71.2,215.07,86.73,247.58,moderate
3,2025-03-30T14:51:06.523196,230.9,216.91,239.55,139.15,unhealthy
3,2025-03-30T14:51:07.523595,136.84,336.29,146.34,40.06,unhealthy
3,2025-03-30T14:51:08.524789,92.49,90.63,170.05,195.11,moderate
3,2025-03-30T14:51:09.525696,64.24,141.75,165.28,250.07,moderate
3,2025-03-30T14:51:10.526418,232.41,466.97,198.33,270.18,unhealthy
3,2025-03-30T14:51:11.527203,167.66,224.45,286.49,253.92,unhealthy
3,2025-03-30T14:51:12.528207,125.29,47.88,132.36,219.84,unhealthy
3,2025-03-30T14:51:13.529135,136.24,382.78,67.48,411.51,unhealthy
3,2025-03-30T14:51:14.530029,125.79,143.4,7.7,143.73,moderate
3,2025-03-30T14:51:15.530796,225.26,0.91,291.95,315.84,unhealthy
3,2025-03-30T14:51:16.531346,112.57,282.85,112.53,397.37,unhealthy
3,2025-03-30T14:51:17.531889,5.3,274.49,193.31,458.63,unhealthy
3,2025-03-30T14:51:18.532790,153.76,403.09,228.03,59.16,unhealthy
3,2025-03-30T14:51:19.533680,239.59,499.71,99.56,208.22,unhealthy
3,2025-03-30T14:51:20.534256,147.77,410.28,261.2,376.81,unhealthy
3,2025-03-30T14:51:21.534895,102.42,154.24,281.81,243.71,unhealthy
3,2025-03-30T14:51:22.535703,186.75,421.0,2.62,274.34,unhealthy
3,2025-03-30T14:51:23.536565,206.49,101.35,213.05,175.87,unhealthy
3,2025-03-30T14:51:24.537142,127.94,297.91,79.35,247.34,unhealthy
3,2025-03-30T14:51:25.537474,227.76,490.34,18.86,107.82,unhealthy
